#[Parameters]
# Name = 'NoName'
# ShotNo =000000
# Date = '08/25/2026 13:09'
# DimNo = 3
# DimName = 'frame','x','y'
# DimSize = 50,128,12
# DimUnit = 'No.','pixel','pixel'
# ValNo = 1
# ValName = 'count'
# ValUnit = 'cnt'
#[Comments]
# SubShotno = 001
# Sec_from_epoch = 1787626403
# Exposure_Sec =    0.2000
# ExposureDelay_Sec =    0.2000
# CCDsetgain = 10
# EMRealGain = 1.000000
# PreAmpGain = 4.600000
# KineticCycleTime =    0.20006
#[data]
0,81,8,1512.00
0,81,9,1539.00
0,81,10,1545.00
0,81,11,1469.00
0,82,0,3918.00
0,82,1,3538.00
0,82,2,3065.00
0,82,3,2649.00
0,82,4,2190.00
0,82,5,1811.00
0,82,6,1634.00
0,82,7,1560.00
0,82,8,1555.00
0,82,9,1516.00
0,82,10,1527.00
0,82,11,1505.00
0,83,0,5054.00
0,83,1,4971.00
0,83,2,4231.00
0,83,3,4066.00
0,83,4,3495.00
0,83,5,2912.00
0,83,6,2406.00
0,83,7,1929.00
0,83,8,1628.00
0,83,9,1531.00
0,83,10,1521.00
0,83,11,1499.00
0,84,0,5989.00
0,84,1,5958.00
0,84,2,5140.00
0,84,3,5184.00
0,84,4,4696.00
0,84,5,4164.00
0,84,6,3869.00
0,84,7,3063.00
0,84,8,2521.00
0,84,9,1998.00
0,84,10,1711.00
0,84,11,1501.00
0,85,0,6602.00
0,85,1,6456.00
0,85,2,5843.00
0,85,3,5913.00
0,85,4,5596.00
0,85,5,5012.00
0,85,6,4937.00
0,85,7,4016.00
0,85,8,3553.00
0,85,9,3104.00
0,85,10,2835.00
0,85,11,1982.00
0,86,0,6957.00
0,86,1,6989.00
0,86,2,6442.00
0,86,3,6522.00
0,86,4,6035.00
0,86,5,5433.00
0,86,6,5497.00
0,86,7,4714.00
0,86,8,4353.00
0,86,9,4107.00
0,86,10,3974.00
0,86,11,3214.00
0,87,0,7169.00
0,87,1,7457.00
0,87,2,6816.00
0,87,3,6984.00
0,87,4,6408.00
0,87,5,5852.00
0,87,6,5921.00
0,87,7,5107.00
0,87,8,4927.00
0,87,9,4713.00
0,87,10,4787.00
0,87,11,4043.00
0,88,0,7289.00
0,88,1,7450.00
0,88,2,7051.00
0,88,3,7056.00
0,88,4,6592.00
0,88,5,6096.00
0,88,6,6174.00
0,88,7,5420.00
0,88,8,5181.00
0,88,9,5037.00
0,88,10,5352.00
0,88,11,4676.00
0,89,0,7165.00
0,89,1,7600.00
0,89,2,7144.00
0,89,3,7149.00
0,89,4,6837.00
0,89,5,6184.00
0,89,6,6379.00
0,89,7,5683.00
0,89,8,5443.00
0,89,9,5347.00
0,89,10,5656.00
0,89,11,5130.00
0,90,0,7117.00
0,90,1,7393.00
0,90,2,7036.00
0,90,3,7155.00
0,90,4,6799.00
0,90,5,6144.00
0,90,6,6486.00
0,90,7,5735.00
0,90,8,5527.00
0,90,9,5430.00
0,90,10,5783.00
0,90,11,5454.00
0,91,0,6766.00
0,91,1,7100.00
0,91,2,6889.00
0,91,3,7123.00
0,91,4,6732.00
0,91,5,6141.00
0,91,6,6396.00
0,91,7,5786.00
0,91,8,5502.00
0,91,9,5531.00
0,91,10,5953.00
0,91,11,5515.00
0,92,0,6446.00
